episode,step,action_0,action_1,action_2,action_3,reward_reach,reward_grasp,reward_lift,reward_transport,bonus_first_lift,bonus_first_target,bonus_place,penalty_drop,penalty_push,penalty_off_table,penalty_jerk,reward_success,total
0,71,0.551077127456665,-0.24681195616722107,0.9786257147789001,0.6690123677253723,0.3272025109949336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05574877738952637,0.0,0.2714537336054072
0,72,-0.04959425330162048,-0.6594511866569519,0.3659968674182892,-0.8972892761230469,0.31455758360341435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033596920967102054,0.0,0.2809606626363123
0,73,0.0725708156824112,0.5039206147193909,0.8081809878349304,-0.23919622600078583,0.30409103137862514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01996971607208252,0.0,0.2841213153065426
0,74,0.262733519077301,-0.13493013381958008,-0.8924468755722046,-0.935473620891571,0.3006564863948842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038212292194366455,0.0,0.26244419420051773
0,75,-0.04662497714161873,0.8580698370933533,0.24471236765384674,-0.4843747913837433,0.3053083638806976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025783729553222657,0.0,0.27952463432747493
0,76,0.5953514575958252,0.06132003664970398,0.9039793014526367,0.21156045794487,0.3082962414231093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019659028053283692,0.0,0.2886372133698256
0,77,0.31319987773895264,-0.28011244535446167,-0.215135857462883,0.4077931344509125,0.3064942411989695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014871115684509278,0.0,0.29162312551446024
0,78,0.6067171096801758,0.15044711530208588,0.8638859391212463,0.16725201904773712,0.30257017235163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014936820268630982,0.0,0.287633352082999
0,79,0.13160504400730133,0.06073499098420143,-0.019807029515504837,-0.49176448583602905,0.2976290954047931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0144899582862854,0.0,0.2831391371185077
0,80,0.33974456787109375,0.5793120861053467,0.4066105782985687,0.27128496766090393,0.2976230700594181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01076320767402649,0.0,0.28685986238539163
0,81,0.22234484553337097,-0.4757572114467621,0.07825910300016403,0.8236936926841736,0.29631723272960797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01539924144744873,0.0,0.2809179912821592
0,82,0.462829053401947,0.17188747227191925,-0.420110285282135,0.8508301377296448,0.2993585565238086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007263848185539246,0.0,0.29209470833826934
0,83,0.6115776896476746,0.8856988549232483,0.40901511907577515,0.5607726573944092,0.3102677207030341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01303235173225403,0.0,0.29723536897078007
0,84,0.40548819303512573,0.413341760635376,-0.28444400429725647,-0.8680466413497925,0.3234966919411638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027880043983459474,0.0,0.29561664795770437
0,85,0.16044951975345612,-0.5283657908439636,0.6447723507881165,0.0937943235039711,0.32799487271116745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027354381084442138,0.0,0.3006404916267253
0,86,0.26457029581069946,-0.03562525659799576,0.5407254099845886,0.4162960946559906,0.32074400919885226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003684675395488739,0.0,0.31705933380336354
0,87,0.38498231768608093,0.6668705344200134,0.3654375970363617,-0.2614997923374176,0.3152489961167634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009981325268745423,0.0,0.305267670848018
0,88,0.804118812084198,-0.11487628519535065,0.42211413383483887,-0.24459165334701538,0.31016889028771377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007903015613555909,0.0,0.3022658746741579
0,89,0.5691747665405273,0.1665506213903427,-0.22091716527938843,-0.9274275898933411,0.3080952421909916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010141539573669435,0.0,0.2979537026173222
0,90,-0.7252487540245056,0.4744020104408264,-0.6870038509368896,-0.378831148147583,0.31999414117685676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022884998321533203,0.0,0.2971091428553236
0,91,-0.78104567527771,0.8521766066551208,0.5447915196418762,-0.5445261001586914,0.3409902377408284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016906014680862426,0.0,0.3240842230599659
0,92,-0.8504423499107361,-0.7293637990951538,0.25999394059181213,0.4648381769657135,0.35251035119256013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03606011629104614,0.0,0.31645023490151397
0,93,0.3798065185546875,-0.7365400195121765,-0.12318108975887299,-0.5933314561843872,0.3535035785026368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027801098823547366,0.0,0.32570247967908944
0,94,0.36628758907318115,-0.7884178757667542,0.19136151671409607,-0.7151587009429932,0.34713646649992547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011665299534797668,0.0,0.3459699365464457
0,95,0.337723046541214,0.9385365843772888,-0.2724149823188782,0.4125250577926636,0.3457471455728024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0446994686126709,0.0,0.3010476769601315
0,96,0.24230627715587616,0.051522742956876755,-0.5670490860939026,0.4307529032230377,0.3585590701867324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008830394744873047,0.0,0.3497286754418593
0,97,-0.7906640768051147,0.4300335645675659,-0.33477455377578735,0.7521972060203552,0.37683291744505976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013675761222839356,0.0,0.3631571562222204
0,98,0.8781856298446655,0.34885796904563904,-0.3988514840602875,-0.8139190077781677,0.3961588169388076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052484745979309085,0.0,0.34367407095949853
0,99,-0.1490708738565445,-0.1420869082212448,-0.42497700452804565,-0.9768690466880798,0.4125966005476649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013235180377960206,0.0,0.39936142016970466
0,100,0.6266017556190491,0.3499956429004669,0.6141532063484192,-0.9616987109184265,0.42054587691529843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019238349199295044,0.0,0.40130752771600336
0,101,0.9531319737434387,0.5539161562919617,0.8559010028839111,-0.3000780940055847,0.41598836740239664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006443893909454346,0.0,0.4095444734929423
0,102,0.04330086708068848,0.19037753343582153,0.6048860549926758,-0.8672055602073669,0.4034215460148911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013445950746536255,0.0,0.38997559526835485
0,103,0.2305375635623932,-0.3647836148738861,-0.7669798731803894,0.19405728578567505,0.3969370633244166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033515565395355225,0.0,0.36342149792906137
0,104,0.9386256337165833,-0.16189275681972504,0.4658835828304291,-0.9346418380737305,0.39115103140461527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03336467027664185,0.0,0.3577863611279734
0,105,-0.45046699047088623,0.6821028590202332,0.005753085482865572,-0.6143877506256104,0.3857224020005089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029561898708343505,0.0,0.35616050329216536
0,106,0.4589841663837433,-0.7649167776107788,0.4104797840118408,0.04967048391699791,0.38266498456077125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03525743961334229,0.0,0.347407544947429
0,107,-0.13925841450691223,0.9370256066322327,0.18475224077701569,0.8608044385910034,0.37649155179749016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03963393688201904,0.0,0.3368576149154711
0,108,-0.14157971739768982,0.0915665403008461,0.07219088077545166,0.017863644286990166,0.37699747913558856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014380255937576294,0.0,0.36261722319801226
0,109,-0.5798203945159912,0.9103341102600098,-0.5785703063011169,0.5884386897087097,0.38997432616181693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016114813089370728,0.0,0.3738595130724462
0,110,-0.39596855640411377,0.14641764760017395,0.0451524592936039,0.8252630233764648,0.40840518975076057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010624856948852538,0.0,0.39778033280190805
0,111,-0.4269776940345764,0.1798359900712967,-0.1930343508720398,0.23073957860469818,0.4193471082457598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004122694134712219,0.0,0.4152244141110476
0,112,0.9781243205070496,0.5386825799942017,0.526772677898407,-0.06775186210870743,0.4209374999590272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027103018760681153,0.0,0.393834481198346
0,113,0.38519299030303955,-0.8115135431289673,-0.8423525094985962,0.9107581377029419,0.41745917218486117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.050065827369689946,0.0,0.3673933448151712
0,114,-0.9726951718330383,0.8795769214630127,0.8045279383659363,0.7936738133430481,0.42056066247851875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07429571151733398,0.0,0.34626495096118476
0,115,0.9393172860145569,0.10323328524827957,0.1092197373509407,0.11906451731920242,0.42206256053519686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05197052478790283,0.0,0.37009203574729405
0,116,0.4135116934776306,0.573952853679657,0.9177344441413879,0.35803285241127014,0.41618193737699727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01208850383758545,0.0,0.4040934335394118
0,117,0.21574242413043976,-0.2876570224761963,0.5876474976539612,0.5028566122055054,0.4025672833646118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009114155769348145,0.0,0.39345312759526363
0,118,-0.03505344316363335,0.767002284526825,-0.372114896774292,-0.039358656853437424,0.39834198169865975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023903460502624513,0.0,0.37443852119603527
0,119,0.9828246831893921,0.39539316296577454,-0.42037081718444824,0.6140896081924438,0.40835216842803734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016034926176071166,0.0,0.3923172422519662
0,120,-0.5178399085998535,-0.8694226145744324,0.1515710949897766,-0.09194264560937881,0.4122923019377557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046773524284362794,0.0,0.3655187776533929
0,121,0.24195966124534607,0.15145576000213623,-0.055253446102142334,-0.6001967787742615,0.41133763686245917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019205865859985353,0.0,0.3921317710024738
0,122,0.2004327028989792,0.278288871049881,-0.6660107970237732,-0.3706427216529846,0.42013577341695685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0044353073835372925,0.0,0.41570046603341954
0,123,0.10113770514726639,0.06500186771154404,-0.7435625195503235,0.23590704798698425,0.43991910416894864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004292676746845246,0.0,0.4356264274221034
0,124,-0.9447653889656067,-0.8973119258880615,-0.576486349105835,-0.8304204344749451,0.4616030286977858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031849298477172855,0.0,0.4297537302206129
